verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2015-06-04,A3HCR2BEHJEHRR,B0007Y6NZ3,,nice ukulele and text cd also dvd!,Five Stars,5,4,6,2015,2,nice ukulele and text cd also dvd
True,2015-06-03,A3O50L4H5KD9NL,B0007Y6NZ4,,i bought this for me sons 13th birthday and he loves it.  he found the book easy to follow and has learned.,He found the book easy to follow and has learned,5,3,6,2015,2,i bought this for me sons 13th birthday and he loves it  he found the book easy to follow and has learned
True,2015-06-01,A30VTPURCA5TDS,B0007Y6NZ5,,this was a great gift.  however the strings did not last very long.,This was a great gift. However the strings did not last very ...,5,1,6,2015,2,this was a great gift  however the strings did not last very long
True,2015-05-31,A24UU19485QUSX,B0007Y6NZ6,,"within 5 days of use, the neck came off the body.  there is no way for me to use it again.",Neck separated from the body of the Ukelele,1,31,5,2015,0,within 5 days of use the neck came off the body  there is no way for me to use it again
True,2015-05-26,A3M93O215A3IH6,B0007Y6NZ7,,will not stay tuned up,One Star,1,26,5,2015,0,will not stay tuned up
True,2015-05-25,ALZHCHWY99XOK,B0007Y6NZ8,,it broke first day.,One Star,1,25,5,2015,0,it broke first day
True,2015-05-17,A3C762EIX2CGVN,B0007Y6NZ9,,great product!,Five Stars,5,17,5,2015,2,great product
True,2015-05-15,A3VKJYOXCQ4MU5,B0007Y6NZ10,,"if you are just beginning to play ukulele, this is the ukulele for you. i absolutely love it. the little carrying case is very nice also.",I absolutely love it. The little carrying case is very nice ...,5,15,5,2015,2,if you are just beginning to play ukulele this is the ukulele for you i absolutely love it the little carrying case is very nice also
True,2015-05-14,A139U0RAMBY9J4,B0007Y6NZ11,,"although the recipient was less than thrilled, that's not the company's fault.",As described,5,14,5,2015,2,although the recipient was less than thrilled thats not the companys fault
True,2015-05-14,A28HIPD6FPA93I,B0007Y6NZ12,,the ukulele could not hold its tune.,One Star,1,14,5,2015,0,the ukulele could not hold its tune
True,2015-05-11,A2C4MOY8LNOHN6,B0007Y6NZ13,,"well, i don't love it, however, my 15 year old daughter does. she has wanted a ukulele for a while, but, knowing her habits for moving on to the ""next thing"" fairly quickly, i was hesitant to spend any money on this. also, the thought of listening to a ukulele was not something i relished. needless to say, she has been playing this every night and it has been almost a year. she loves her ukulele. now, if all of her desires were as inexpensive as this was, we would be in luck! for a beginner - this is a great combo set. she can't wait to take it to her performing arts camp this summer. it comes with it's own bag and travels very well. she even took it on our disney cruise and played for the talent show. great value for anyone looking to pick up this instrument. just wished it came with earplugs!","I don't love it, however",5,11,5,2015,2,well i dont love it however my 15 year old daughter does she has wanted a ukulele for a while but knowing her habits for moving on to the next thing fairly quickly i was hesitant to spend any money on this also the thought of listening to a ukulele was not something i relished needless to say she has been playing this every night and it has been almost a year she loves her ukulele now if all of her desires were as inexpensive as this was we would be in luck for a beginner  this is a great combo set she cant wait to take it to her performing arts camp this summer it comes with its own bag and travels very well she even took it on our disney cruise and played for the talent show great value for anyone looking to pick up this instrument just wished it came with earplugs
True,2015-05-08,A274I6AHGYCQXO,B0007Y6NZ14,,"it's a nice little ukulele and great for the price. it has a good tone and feel. however, the case does absolutely nothing. i seam ripped the original apart and used it as a pattern to make a new one lol",It's a nice little ukulele and great for the price,4,8,5,2015,2,its a nice little ukulele and great for the price it has a good tone and feel however the case does absolutely nothing i seam ripped the original apart and used it as a pattern to make a new one lol
False,2015-05-05,A13E24J6PLTTX0,B0007Y6NZ15,,"i have tried relentlessly to get this firebrand uke to sound better, purchasing new strings, etc.  this is truly a hinderance to kids/beginners starting out, as this uke will always sound terrible.  i started with it, and a friend brought over his non-toy uke, and i was amazed at the better sound (his is not an expensive one, about $50).  i know own a real instrument ukulele, not a toy.
i now have an electric tuner, and can perfectly tune this, however, she'll still sound terrible playing chords.  i'll then check to re-tune and the strings are all still tuned properly.
this uke is a toy, nothing better.  a terrible instrument for beginners.
two stars because i did start playing, and the book/materials got me going join the right direction.  i had never played a uke before this one, and am addicted now.  and i keep trying to play the firebrand, only to be disappointed.","This uke is a toy, not an instrument.",2,5,5,2015,0,"i have tried relentlessly to get this firebrand uke to sound better purchasing new strings etc  this is truly a hinderance to kidsbeginners starting out as this uke will always sound terrible  i started with it and a friend brought over his nontoy uke and i was amazed at the better sound his is not an expensive one about 50  i know own a real instrument ukulele not a toy
i now have an electric tuner and can perfectly tune this however shell still sound terrible playing chords  ill then check to retune and the strings are all still tuned properly
this uke is a toy nothing better  a terrible instrument for beginners
two stars because i did start playing and the bookmaterials got me going join the right direction  i had never played a uke before this one and am addicted now  and i keep trying to play the firebrand only to be disappointed"
True,2015-04-29,A2NUN5I57JN0AL,B0007Y6NZ16,,i can't get the ukelele tuned. i'm using an electric tuner and can't get the right notes. so can't even begin to try to use it for lessons.,untunable,1,29,4,2015,0,i cant get the ukelele tuned im using an electric tuner and cant get the right notes so cant even begin to try to use it for lessons
True,2015-04-29,A38II8IUK37O0T,B0007Y6NZ17,,good book. helpful information.,Five Stars,5,29,4,2015,2,good book helpful information
False,2015-04-28,A2Y179Q643AFE3,B0007Y6NZ18,,i would have loved it but the strings weren't real.,Four Stars,4,28,4,2015,2,i would have loved it but the strings werent real
True,2015-04-25,A37OY7CJ8JK7FF,B0007Y6NZ19,,this was a gift for a co-worker who is out ill and has always wanted to learn to play the ukulele.  he was thrilled to bits with it and we expect him to play for us when he returns to work.,This was a gift for a co-worker who is out ...,5,25,4,2015,2,this was a gift for a coworker who is out ill and has always wanted to learn to play the ukulele  he was thrilled to bits with it and we expect him to play for us when he returns to work
True,2015-04-24,A3E2L9C3DM8URW,B0007Y6NZ20,,what a great package comes with a perfect case and instructions to help you learn,Four Stars,4,24,4,2015,2,what a great package comes with a perfect case and instructions to help you learn
True,2015-04-21,A3221S8SM41IH8,B0007Y6NZ21,,"the strings do not work and it is just terrible, stay away",terrible,1,21,4,2015,0,the strings do not work and it is just terrible stay away
False,2015-04-21,A1EIW815VGC3H,B0007Y6NZ22,,the boz was fine but the neck to the uke itself was not glued properly and was broken when i opened the box.  now i have to wait to play until i fix it. its a good thing i have wood glue and clamps.. disappointed for sure.,Came broken..,3,21,4,2015,1,the boz was fine but the neck to the uke itself was not glued properly and was broken when i opened the box  now i have to wait to play until i fix it its a good thing i have wood glue and clamps disappointed for sure
True,2015-04-21,A29151WXDIUWUA,B0007Y6NZ23,,i have purchased three of these for my adult kids. it is a nice beginner set and it was a lot of fun..,It is a nice beginner set and it was a lot of fun,5,21,4,2015,2,i have purchased three of these for my adult kids it is a nice beginner set and it was a lot of fun
True,2015-04-21,A3U5LGB3XE515N,B0007Y6NZ24,,good for starter. case is flimsy but its great to start off with. book and cds are great tools.,Good for starter,4,21,4,2015,2,good for starter case is flimsy but its great to start off with book and cds are great tools
True,2015-04-20,A22RZJIEF1FU9R,B0007Y6NZ25,,nice,Daughter loves it!,5,20,4,2015,2,nice
True,2015-04-19,A3MUZ9LSZ64YT6,B0007Y6NZ26,,terrible. will not stay in tune...at all.,One Star,1,19,4,2015,0,terrible will not stay in tuneat all
True,2015-04-17,A2V9IYZVY0XBF8,B0007Y6NZ27,,verry good,Five Stars,5,17,4,2015,2,verry good
True,2015-04-15,A2HVHTOABY3U99,B0007Y6NZ28,,good enough for a young child.,Something Different.,4,15,4,2015,2,good enough for a young child
True,2015-04-15,A1Z86A3DPEO30A,B0007Y6NZ29,,"good product, fast delivery! the book is not super helpful but everything else is great.","Great beginner ukelele, fast delivery!",5,15,4,2015,2,good product fast delivery the book is not super helpful but everything else is great
True,2015-04-14,A1QQOKDM34IO33,B0007Y6NZ30,,impossible to tune.,One Star,1,14,4,2015,0,impossible to tune
True,2015-04-10,AS1OT3MBI4DRU,B0007Y6NZ31,,"the quality of the ukulele is amazing.  the only real problem is that it doesn't come with a pick.  the book tells you you need a pick and the package says full kit but you have to order the pick separately. i cannot play without the pick like the book says.  why should i pay extra for a ""full kit"".",The quality of the ukulele is amazing. The only real problem is that it doesn't ...,3,10,4,2015,1,the quality of the ukulele is amazing  the only real problem is that it doesnt come with a pick  the book tells you you need a pick and the package says full kit but you have to order the pick separately i cannot play without the pick like the book says  why should i pay extra for a full kit
True,2015-04-08,AKCYIA5EB8N5F,B0007Y6NZ32,,"for the price and a hobby i chose on a whim, this is perfect. it's not great quality, and i have nothing to compare it to, but the sound is decent and i'm happy. you need to know that it takes a couple of weeks for the strings to settle in so you'll be retuning it constantly for a while, but that's normal. the strings will stretch for a while. one day you'll pick it up and give it a strum and be pleasantly surprised when a slight tweak is all that's needed. i like the book that comes with it too, that has cdroms so you can hear the melody of songs you don't know. the case is a joke. it's a step up from a plastic bag from the grocery, but you can't get everything.

for what it is, it suffices. good for kids and beginners who aren't sure if they're interested enough for more of an investment.",Not bad.,4,8,4,2015,2,"for the price and a hobby i chose on a whim this is perfect its not great quality and i have nothing to compare it to but the sound is decent and im happy you need to know that it takes a couple of weeks for the strings to settle in so youll be retuning it constantly for a while but thats normal the strings will stretch for a while one day youll pick it up and give it a strum and be pleasantly surprised when a slight tweak is all thats needed i like the book that comes with it too that has cdroms so you can hear the melody of songs you dont know the case is a joke its a step up from a plastic bag from the grocery but you cant get everything

for what it is it suffices good for kids and beginners who arent sure if theyre interested enough for more of an investment"
True,2015-04-06,A39TPLEW09NO05,B0007Y6NZ33,,great purchase for the price.,Four Stars,4,6,4,2015,2,great purchase for the price
False,2015-04-04,A1MD8B3RV77LS3,B0007Y6NZ34,,"birthday present for my wife, gonna learn to play it myself. seems like good quality, not a toy",seems like good quality,5,4,4,2015,2,birthday present for my wife gonna learn to play it myself seems like good quality not a toy
True,2015-04-03,A72EFF958DXYI,B0007Y6NZ35,,"it's a cute little instrument but rather than rely on the book to teach my 14 year old we have signed up for formal lessons. i suspect the strings do not stay correctly tuned after much playtime, but we will find out this weekend. i would buy a little inexpensive tuner (on amazon for less than $20) to keep the instrument properly tuned.  we've enjoyed the instrument. it's a good starter piece.",Ukulele Love,5,3,4,2015,2,its a cute little instrument but rather than rely on the book to teach my 14 year old we have signed up for formal lessons i suspect the strings do not stay correctly tuned after much playtime but we will find out this weekend i would buy a little inexpensive tuner on amazon for less than 20 to keep the instrument properly tuned  weve enjoyed the instrument its a good starter piece
True,2015-04-03,AH7V65TKR6GJ,B0007Y6NZ36,,"the nylon strings on the instrument are absolutely insufficient for beginners.  it makes me feel like i am playing a child's toy.  it does not provide the student with the ability to hear what the instrument is meant to sound like, the feel for real strings, or even how to accurately tune.  ridiculous!!!!",It makes me feel like I am playing a child's toy,1,3,4,2015,0,the nylon strings on the instrument are absolutely insufficient for beginners  it makes me feel like i am playing a childs toy  it does not provide the student with the ability to hear what the instrument is meant to sound like the feel for real strings or even how to accurately tune  ridiculous
True,2015-04-02,A3BCZKA7QFXAYS,B0007Y6NZ37,,i bought this for my daughter and she loves it!!,Five Stars,5,2,4,2015,2,i bought this for my daughter and she loves it
True,2015-04-01,AIIREVPKDIVIY,B0007Y6NZ38,,"if you're a rookie then you could get this, but i think there are better brands for begginers too. the sound quality wasn't good, and also i had to tune it every two days. it wasn't pleasant.",but i think there are better brands for begginers too,2,1,4,2015,0,if youre a rookie then you could get this but i think there are better brands for begginers too the sound quality wasnt good and also i had to tune it every two days it wasnt pleasant
True,2015-03-29,A14YFTOLXGG1V0,B0007Y6NZ39,,the wife bought me this as a gift and it was terrible .... terrible quality ... won't stay in tune at all ... don't waste your money on this ... spend it on something that is worth it ...,... bought me this as a gift and it was terrible..,1,29,3,2015,0,the wife bought me this as a gift and it was terrible  terrible quality  wont stay in tune at all  dont waste your money on this  spend it on something that is worth it 
True,2015-03-28,A2MPUHYCHTNFAV,B0007Y6NZ40,,good cheap ukulele; got what i ordered.,Beginner quality,4,28,3,2015,2,good cheap ukulele got what i ordered
True,2015-03-27,A3BOI1RZYPZRL8,B0007Y6NZ41,,i never know what to get my brother-in-law. this was perfect. he plays guitar and piano (just a hobby) and this ukulele is really fun.,This is the perfect gift for that person on your list who already has everything,4,27,3,2015,2,i never know what to get my brotherinlaw this was perfect he plays guitar and piano just a hobby and this ukulele is really fun
True,2015-03-27,A3FPBW4OEWTOIG,B0007Y6NZ42,,"book was ripped
dvd broken
cheap ukulele. it's basically plastic. and i'd love for a refund",and I'd love for a refund,1,27,3,2015,0,"book was ripped
dvd broken
cheap ukulele its basically plastic and id love for a refund"
True,2015-03-24,A163XCJ049HYDW,B0007Y6NZ43,,its my baby uku.!! ,Five Stars,5,24,3,2015,2,its my baby uku 
True,2015-03-24,A3RGRPKS8DWVG5,B0007Y6NZ44,,too toy-like!,For kids...,2,24,3,2015,0,too toylike
False,2015-03-21,A3238EZJFJKEKU,B0007Y6NZ45,,for the price and what you get. (:,If you are wondering if it's worth it. let me answer by saying YES lol I bought a couple different models this by far is the bes,5,21,3,2015,2,for the price and what you get 
True,2015-03-21,AUKSSAPN7UHR9,B0007Y6NZ46,,i bought this for my teenage daughter for christmas...she absolutely loves it and it has everything we needed to get her started!,Great for starters!,4,21,3,2015,2,i bought this for my teenage daughter for christmasshe absolutely loves it and it has everything we needed to get her started
False,2015-03-20,A3S6YLRGPI5J7Y,B0007Y6NZ47,,"bought this for a seven year old for her birthday. she loves it and i mean really loves it, she won't put it down. it's a great starter package, and a good quality instrument for someone who wants to learn to play. best gift ever, and the price is right.","Good Quality Starter Kit, Worth the Money",5,20,3,2015,2,bought this for a seven year old for her birthday she loves it and i mean really loves it she wont put it down its a great starter package and a good quality instrument for someone who wants to learn to play best gift ever and the price is right
True,2015-03-20,AUOS5HYZI9MNL,B0007Y6NZ48,,"product as described, thank you.",Five Stars,5,20,3,2015,2,product as described thank you
True,2015-03-19,A38EESXGXN9YLB,B0007Y6NZ49,,my grandson is very happy with his new uke!,Five Stars,5,19,3,2015,2,my grandson is very happy with his new uke
True,2015-03-18,AB1E361KONTI1,B0007Y6NZ50,,"cheap ukulele inside. keeps going out of tune all the time. lessons aren't great either - just a few songs sung along with some chords, but no insight on what you could be doing wrong.",You get what you pay for,1,18,3,2015,0,cheap ukulele inside keeps going out of tune all the time lessons arent great either  just a few songs sung along with some chords but no insight on what you could be doing wrong
True,2015-03-15,ABLTNLVKCVQMK,B0007Y6NZ51,,good basic guide.,Three Stars,3,15,3,2015,1,good basic guide
True,2015-03-13,A1ZF67KXFZJ46D,B0007Y6NZ52,,"the nut which is the part that holds the strings near the tuning keys has one groove that is not at the right height, so it can't be tuned correctly.  i just bought this item in december, and decided to wait to give to my daughter when she started her lessons in february.  so this is brand new and needs a repair already.  not good.  poor quality.  when i bought it the price seemed great and too good to be true.  well, it wasn't.  on the bright side, the repair will only be $20.",Repair needed right out of the box.,1,13,3,2015,0,the nut which is the part that holds the strings near the tuning keys has one groove that is not at the right height so it cant be tuned correctly  i just bought this item in december and decided to wait to give to my daughter when she started her lessons in february  so this is brand new and needs a repair already  not good  poor quality  when i bought it the price seemed great and too good to be true  well it wasnt  on the bright side the repair will only be 20
True,2015-03-11,AISW22MQ3WOBV,B0007Y6NZ53,,great service and products,Five Stars,5,11,3,2015,2,great service and products
True,2015-03-04,A2770MNDCXERZO,B0007Y6NZ54,,"every thing you could possibly want from a beginner package, how ever the case seems a little flimsy.",Four Stars,4,4,3,2015,2,every thing you could possibly want from a beginner package how ever the case seems a little flimsy
True,2015-03-01,A3CQMWD5P91GUX,B0007Y6NZ55,,cute,Five Stars,5,1,3,2015,2,cute
True,2015-02-28,A2Z5CGSTU29EQN,B0007Y6NZ56,,can not be tuned. has to return it.,Two Stars,2,28,2,2015,0,can not be tuned has to return it
True,2015-02-28,ALRFYH3IJRX6M,B0007Y6NZ57,,"i love it, thanks so much..",Five Stars,5,28,2,2015,2,i love it thanks so much
True,2015-02-27,A3HOVK6QJI36KF,B0007Y6NZ58,,lots of fun learning a new instrument.,Five Stars,5,27,2,2015,2,lots of fun learning a new instrument
True,2015-02-27,A1SSPSBR26SLBD,B0007Y6NZ59,,broke within the first 2 times of using it. horrible!,Horrible!,1,27,2,2015,0,broke within the first 2 times of using it horrible
True,2015-02-25,A26RADA66OIQQV,B0007Y6NZ60,,perfect ukelele for a beginner.,Five Stars,5,25,2,2015,2,perfect ukelele for a beginner
True,2015-02-20,A1934Q1KEKPFK,B0007Y6NZ61,,it is a very nice beginners instrument. the learning disc and book are both very helpful. the ukelele does fall out of tune easily though.,B+,5,20,2,2015,2,it is a very nice beginners instrument the learning disc and book are both very helpful the ukelele does fall out of tune easily though
True,2015-02-20,A7R14A3P55B4B,B0007Y6NZ62,,very nice for the price.,Four Stars,4,20,2,2015,2,very nice for the price
True,2015-02-18,A11V5CCRTPF4QK,B0007Y6NZ63,,the ukele is alittle cheep but nothing not worth $35. i haven't got much time to play though. hopefully soon i'll be a pro!,The ukele is alittle cheep but nothing not worth $35 ...,3,18,2,2015,1,the ukele is alittle cheep but nothing not worth 35 i havent got much time to play though hopefully soon ill be a pro
True,2015-02-17,AGU9AIPTN7WFH,B0007Y6NZ64,,great book!!!,Five Stars,5,17,2,2015,2,great book
True,2015-02-17,A1Z4PIM78SEH0O,B0007Y6NZ65,,"strings are too high off the frets. it won't hold a tune even after working and retuning as suggested. i haven't tried new strings for 2 reasons, 1- i hate to put more money into this one when i'm just going to have to buy her another one. 2- the frets being too high makes it both hard to learn and hard to stay in tune, therefore new strings wouldn't matter.
her sisters play. i wish i'd just bought something better from the start.",1- I hate to put more money into this one when I'm ...,1,17,2,2015,0,"strings are too high off the frets it wont hold a tune even after working and retuning as suggested i havent tried new strings for 2 reasons 1 i hate to put more money into this one when im just going to have to buy her another one 2 the frets being too high makes it both hard to learn and hard to stay in tune therefore new strings wouldnt matter
her sisters play i wish id just bought something better from the start"
True,2015-02-16,A3E82003KA2O7R,B0007Y6NZ66,,"i brought this for my 10 year old daughter. she loved this ukulele; it was easy to play and hold. for the price, material and speed of service. it was wonderful. i would recommend this product to anyone. love it!",She loved this Ukulele,5,16,2,2015,2,i brought this for my 10 year old daughter she loved this ukulele it was easy to play and hold for the price material and speed of service it was wonderful i would recommend this product to anyone love it
True,2015-02-15,A2G1FS9CR6OAM1,B0007Y6NZ67,,very nice,Five Stars,5,15,2,2015,2,very nice
True,2015-02-14,A36MFX7XX3GSFL,B0007Y6NZ68,,"once got strings broke in play and stays in tune,love it(it's not a toy!)!",love it(it's not a toy,5,14,2,2015,2,once got strings broke in play and stays in tunelove itits not a toy
True,2015-02-14,A14FJECZZIKH9A,B0007Y6NZ69,,"first of all, let dispel a few pieces of false information in some of the negative reviews.
1. this is a real uke. some have said its a toy, and i don't even know what that means. its a uke. you can play uke songs on it...but you can do that with many toy instruments as well so this concept is weird. but rest assured, there is nothing not a ukelele about this product.
2. this uke is the proper size. some reviews have been saying it isn't ""full sized"" which has led them to say its a toy. with all respect due i have to assume they did not research and don't understand how ukelele's work. this is a soprano uke. it is the smallest style of uke. still very much a uke and in fact the most popular kind both for its affordability and portability. it is small and very light, as all soprano uke's are, it is not however in any way un-standard size from any other uke. it is a normal, soprano sized uke. most people likely wanted a concert size uke. if that is what you want, buy a concert size uke. this is a soprano. there are some really good and interesting web pages that show the differences and have sound samples for the differences between a soprano, a concert, a tenor, and a baritone ukelele.
3. this uke will stay in tune. it doesn't come in tune, few insturments do unless you buy a custom from a music shop in person and they have been tuning it for you. understand something about tuning string instruments - you are essentially stretching strings and eventually those strings will stay at their correct length to give you the sound you want. at first they try to compress which constantly makes them go out of tune and later they may go the other direction. there is a happy medium place where you don't have to tune as often until you change strings and then the whole delightful process starts all over again. it gets a little better the more you use an instrument and eventually you get to the point that tuning isn't much of a chore and you can do it very quickly. right out of the box though, and this is not at all uncommon, your uke is going to be strung very loosely. you will find it goes out of tune quickly. when that happens, tune it. tune it again and again. its actually useful because you need to learn how it sounds tuned and not tuned anyhow, and you need to learn how to tune efficiently. this is part of playing music. you may decide to lightly tighten the bolts on the back if you think it comes lose very regularly. but i advise doing this once, and carefully, and only if its really every chord. even if its every minute or so, this is normal. it gets better i promise. any instrurment has to be ""trained"" to stay in tune.

so this product specifically, how is it?

at the price i got it for its perfect. 49 is too much, but 37 was good. what your getting is a perfectly normal soprano uke of budget quality. it plays, you can learn on it, there isn't anything specifically wrong with it, its just a less expensive instrument. i did see some of the little dings on the fret board edges that look like it was a part of the factory production of the instrument. please rest assured if you are new to music and just want to learn to play the uke this is not going to be a problem for you, they are very small marks. understand, and not trying to be rude but, people who have been playing music a long time tend to be very snobby about what they play on. it won't hurt your ability to play and its not even a cosmetic problem. you won't notice unless your really looking for it. chances are any uke you buy will look like that after a few weeks of wear.

do understand though that this kit, as i've said, is a soprano. soprano's are great for price and portability. some people prefer a richer sound that comes from a concert. personally i plan to graduate to a concert eventually but this suits me for learning right now. one problem people have is bigger hands can struggle with the smaller size of soprano frets. this isn't the fault of the uke its just how the insturment is. you'd have this problem with any soprano uke. i can tel lyou though i was a bass player and i played bass mostly because guitar wasn't going to work for me, and after a day or two on the uke i'm playing chords. its been a blast. i've really enjoyed this product.

its a cheap uke. i won't dispute that. but that's what most people want starting out. understand that if you make this investment you will be tuning a lot, you will have to get used to the insturment which is true of any insturment. and you likely will, eventually, want a higher quality uke. but that is pretty much true of every instrument ever. sure once i'm better at it and ready for more complex stuff, i'm likely going after a mid-range concert uke. that doesn't make this a bad product and i am very satisfied with it.

the book is cool. i've been using youtube more that the book but its very detailed and one this i will say for it is if you've been struggling to learn to read music it does a pretty decent job explaining it.

all in all this is one of the better deals for beginner uke's on amazon. this uke is ready for you, the question is just are you ready for it? getting into an instrument always requires patience and dedication. if you give it time, it will give you music. just because its for beginners and you'll likely upgrade doesn't make it a bad instrument at all.",A Great Beginner's Uke - Let's remove some misconceptions.,4,14,2,2015,2,"first of all let dispel a few pieces of false information in some of the negative reviews
1 this is a real uke some have said its a toy and i dont even know what that means its a uke you can play uke songs on itbut you can do that with many toy instruments as well so this concept is weird but rest assured there is nothing not a ukelele about this product
2 this uke is the proper size some reviews have been saying it isnt full sized which has led them to say its a toy with all respect due i have to assume they did not research and dont understand how ukeleles work this is a soprano uke it is the smallest style of uke still very much a uke and in fact the most popular kind both for its affordability and portability it is small and very light as all soprano ukes are it is not however in any way unstandard size from any other uke it is a normal soprano sized uke most people likely wanted a concert size uke if that is what you want buy a concert size uke this is a soprano there are some really good and interesting web pages that show the differences and have sound samples for the differences between a soprano a concert a tenor and a baritone ukelele
3 this uke will stay in tune it doesnt come in tune few insturments do unless you buy a custom from a music shop in person and they have been tuning it for you understand something about tuning string instruments  you are essentially stretching strings and eventually those strings will stay at their correct length to give you the sound you want at first they try to compress which constantly makes them go out of tune and later they may go the other direction there is a happy medium place where you dont have to tune as often until you change strings and then the whole delightful process starts all over again it gets a little better the more you use an instrument and eventually you get to the point that tuning isnt much of a chore and you can do it very quickly right out of the box though and this is not at all uncommon your uke is going to be strung very loosely you will find it goes out of tune quickly when that happens tune it tune it again and again its actually useful because you need to learn how it sounds tuned and not tuned anyhow and you need to learn how to tune efficiently this is part of playing music you may decide to lightly tighten the bolts on the back if you think it comes lose very regularly but i advise doing this once and carefully and only if its really every chord even if its every minute or so this is normal it gets better i promise any instrurment has to be trained to stay in tune

so this product specifically how is it

at the price i got it for its perfect 49 is too much but 37 was good what your getting is a perfectly normal soprano uke of budget quality it plays you can learn on it there isnt anything specifically wrong with it its just a less expensive instrument i did see some of the little dings on the fret board edges that look like it was a part of the factory production of the instrument please rest assured if you are new to music and just want to learn to play the uke this is not going to be a problem for you they are very small marks understand and not trying to be rude but people who have been playing music a long time tend to be very snobby about what they play on it wont hurt your ability to play and its not even a cosmetic problem you wont notice unless your really looking for it chances are any uke you buy will look like that after a few weeks of wear

do understand though that this kit as ive said is a soprano sopranos are great for price and portability some people prefer a richer sound that comes from a concert personally i plan to graduate to a concert eventually but this suits me for learning right now one problem people have is bigger hands can struggle with the smaller size of soprano frets this isnt the fault of the uke its just how the insturment is youd have this problem with any soprano uke i can tel lyou though i was a bass player and i played bass mostly because guitar wasnt going to work for me and after a day or two on the uke im playing chords its been a blast ive really enjoyed this product

its a cheap uke i wont dispute that but thats what most people want starting out understand that if you make this investment you will be tuning a lot you will have to get used to the insturment which is true of any insturment and you likely will eventually want a higher quality uke but that is pretty much true of every instrument ever sure once im better at it and ready for more complex stuff im likely going after a midrange concert uke that doesnt make this a bad product and i am very satisfied with it

the book is cool ive been using youtube more that the book but its very detailed and one this i will say for it is if youve been struggling to learn to read music it does a pretty decent job explaining it

all in all this is one of the better deals for beginner ukes on amazon this uke is ready for you the question is just are you ready for it getting into an instrument always requires patience and dedication if you give it time it will give you music just because its for beginners and youll likely upgrade doesnt make it a bad instrument at all"
True,2015-01-29,A19FB6VSZI6BPK,B0007Y6NZ70,,quick shipment item is perfect!,Five Stars,5,29,1,2015,2,quick shipment item is perfect
True,2015-01-28,A1H4I7VO8YVMEI,B0007Y6NZ71,,great concept with great instructions and cds.  the ukulele looks nice but the chords are frustratingly out of tune even with the strings tuned.,Frustratingly out of tune,1,28,1,2015,0,great concept with great instructions and cds  the ukulele looks nice but the chords are frustratingly out of tune even with the strings tuned
True,2015-01-25,A3KAW8AOD0NNON,B0007Y6NZ72,,pretty good.,Three Stars,3,25,1,2015,1,pretty good
True,2015-01-24,A18MNGXGXLPUNY,B0007Y6NZ73,,"the dvd was helpful, but the instrument goes out of tune every time you play a couple cords, i even tightened all the screws and still needed to tune it every time a played a lesson.","The dvd was helpful, but the instrument goes out ...",2,24,1,2015,0,the dvd was helpful but the instrument goes out of tune every time you play a couple cords i even tightened all the screws and still needed to tune it every time a played a lesson
True,2015-01-24,A3HC9Z1BEKVTEH,B0007Y6NZ74,,my grandson loves his ukulel.  he lost the instruction book on christmas morning but he is using the internet to learn.,My grandson loves his ukulel. He lost the instruction ...,5,24,1,2015,2,my grandson loves his ukulel  he lost the instruction book on christmas morning but he is using the internet to learn
True,2015-01-23,ANT4WT8QS8BIG,B0007Y6NZ75,,"out of tune too easily. they say it's for beginners, but beginners will tire of tuning the damn thing after every use. you'll need help tuning or a tuning application. it would probably discourage beginners who are tone deaf.",out of tune too easily. they say it's for beginners,2,23,1,2015,0,out of tune too easily they say its for beginners but beginners will tire of tuning the damn thing after every use youll need help tuning or a tuning application it would probably discourage beginners who are tone deaf
True,2015-01-19,A2V0J4LGS989TT,B0007Y6NZ76,,"ok, you get what you pay for",Three Stars,3,19,1,2015,1,ok you get what you pay for
True,2015-01-18,A10VFMC9F6D83C,B0007Y6NZ77,,very nice for the money.,Five Stars,5,18,1,2015,2,very nice for the money
True,2015-01-18,A3R6G6CL1HUPKS,B0007Y6NZ78,,super for the price,Five Stars,5,18,1,2015,2,super for the price
True,2015-01-17,A28VSH4X83LD2K,B0007Y6NZ79,,its the smallest one there is but i loved it the.... book is verry helpfull... its good quality... i totally recomend it for a beginner.. its so much fun... and age dosnt matterb it great for all... got here on time... so happy,love it,5,17,1,2015,2,its the smallest one there is but i loved it the book is verry helpfull its good quality i totally recomend it for a beginner its so much fun and age dosnt matterb it great for all got here on time so happy
True,2015-01-16,A3NKXZ6KGYRF6E,B0007Y6NZ80,,does not come pre-tuned. but nice quality.,Cannot play out of the box,4,16,1,2015,2,does not come pretuned but nice quality
True,2015-01-16,A38CLGV12JECT3,B0007Y6NZ81,,excellent starter package at good price. the uke was of good quality for a starter,Five Stars,5,16,1,2015,2,excellent starter package at good price the uke was of good quality for a starter
True,2015-01-16,A1A3SNPR6CX6IV,B0007Y6NZ82,,"low quality.  more of a ""toy"" than an ""instrument""",Two Stars,2,16,1,2015,0,low quality  more of a toy than an instrument
True,2015-01-15,AFI77DGQ0I8IC,B0007Y6NZ83,,good for a beginner the strings are a kind of cheap.,Four Stars,4,15,1,2015,2,good for a beginner the strings are a kind of cheap
