verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2015-06-09,APD1OWDXC1YBW,B0007Y09VO,{'Format:': ' Paperback'},"i use to crochet a lot when i was younger but have forgot much of it so i needed something simple
to refresh my memory and i wanted to learn some new techniques.  this book did help me get
started again and is easy to follow.  it is nice that it also has patterns you can make.",Crocheting done easily,5,9,6,2015,1,"i use to crochet a lot when i was younger but have forgot much of it so i needed something simple
to refresh my memory and i wanted to learn some new techniques  this book did help me get
started again and is easy to follow  it is nice that it also has patterns you can make"
True,2015-06-02,A2EPNE6ZTB39PV,B0007Y09VO,{'Format:': ' Paperback'},great book i just wish the pics were more in color,Good book,5,2,6,2015,1,great book i just wish the pics were more in color
True,2015-05-19,ATUQ652LN6PER,B0007Y09VO,{'Format:': ' Paperback'},i got this for a friend of mine who's fairly new to crocheting. she loves it!,Five Stars,5,19,5,2015,1,i got this for a friend of mine whos fairly new to crocheting she loves it
True,2015-05-13,A1IA09495XBCE2,B0007Y09VO,{'Format:': ' Paperback'},i tried but i am better at knitting,Five Stars,5,13,5,2015,1,i tried but i am better at knitting
True,2015-05-07,A2XXMQ2P8ZG7L4,B0007Y09VO,{'Format:': ' Paperback'},hard to follow,Three Stars,3,7,5,2015,1,hard to follow
True,2015-05-03,A1M4Q3EFW1AAAN,B0007Y09VO,{'Format:': ' Paperback'},helpful when you don't know anything about crocheting. still using to hopefully learn all the different stitches. great book for beginners.,Great teaching tool.,5,3,5,2015,1,helpful when you dont know anything about crocheting still using to hopefully learn all the different stitches great book for beginners
True,2015-04-29,A2DXBUE4E9OJVW,B0007Y09VO,{'Format:': ' Kindle Edition'},good book,Four Stars,4,29,4,2015,1,good book
True,2015-04-24,APNY63B862NGC,B0007Y09VO,{'Format:': ' Paperback'},great book for a new beginner. must have in your collection of crocheting books.,Five Stars,5,24,4,2015,1,great book for a new beginner must have in your collection of crocheting books
True,2015-04-21,A2F13K5HOWKRCT,B0007Y09VO,{'Format:': ' Paperback'},still learning but having fun doing it,awesome,5,21,4,2015,1,still learning but having fun doing it
True,2015-04-11,A3AL0E85KG7IHZ,B0007Y09VO,{'Format:': ' Paperback'},it was a gift for my sister-in-law who has just started crocheting .  she said there are so many good tips and picture demonstrations that are exactly what she needs. ,A must for beginners!,5,11,4,2015,1,it was a gift for my sisterinlaw who has just started crocheting   she said there are so many good tips and picture demonstrations that are exactly what she needs 
True,2015-04-07,A183DRIJ4Y0STA,B0007Y09VO,{'Format:': ' Paperback'},easy to use and follow.,Five Stars,5,7,4,2015,1,easy to use and follow
True,2015-04-01,A2BBYGQ63HR9FV,B0007Y09VO,{'Format:': ' Kindle Edition'},excellent for beginners,Crochet For Beginners,5,1,4,2015,1,excellent for beginners
True,2015-03-30,A34ANXFSJL0ELE,B0007Y09VO,{'Format:': ' Paperback'},easy to understand instructions with good illustrations,Five Stars,5,30,3,2015,1,easy to understand instructions with good illustrations
True,2015-03-29,A1UGMX3IAA531Z,B0007Y09VO,{'Format:': ' Paperback'},great book. easy to understand.,Five Stars,5,29,3,2015,1,great book easy to understand
True,2015-03-27,AI8W0PE1U5054,B0007Y09VO,{'Format:': ' Kindle Edition'},great book!,Five Stars,5,27,3,2015,1,great book
True,2015-03-23,AP1YF34OB211I,B0007Y09VO,{'Format:': ' Paperback'},  i found out mistakes i was making and how to read patterns. ,As a beginner I found this book to be very ...,5,23,3,2015,1,  i found out mistakes i was making and how to read patterns 
True,2015-03-05,A1HVD2Y533SHY9,B0007Y09VO,{'Format:': ' Paperback'},this is a great book for any level of crocheting,Five Stars,5,5,3,2015,1,this is a great book for any level of crocheting
True,2015-03-02,A3SYQZHNQA22T9,B0007Y09VO,{'Format:': ' Paperback'},very detailed book. has plenty of instructions for beginners as well as  others. has a lot of information i had never seen before.,Crocheting for Dummies,5,2,3,2015,1,very detailed book has plenty of instructions for beginners as well as  others has a lot of information i had never seen before
True,2015-02-25,A3QPAK062LFCAQ,B0007Y09VO,{'Format:': ' Paperback'},thanks,Five Stars,5,25,2,2015,1,thanks
True,2015-02-21,A2GBU5TODVOB8S,B0007Y09VO,{'Format:': ' Paperback'},great book. very useful. thank you.,Crochet for dummies,5,21,2,2015,1,great book very useful thank you
True,2015-02-19,A2JDQI9YJWEYR3,B0007Y09VO,{'Format:': ' Paperback'},great book to help you get started!,Easy to follow....,4,19,2,2015,1,great book to help you get started
True,2015-02-12,A2XCLJRGFANRC,B0007Y09VO,{'Format:': ' Paperback'},"i am left handed so everybody had trouble teaching me crocheting skills or any for that matter. this book had much more patience with me than my former teachers. i didn't even mind it calling me a dummy! the instructions are clear and very easy for dummies to understand. if i can learn to crochet by using this book, i believe most anybody could, too. now that i am crocheting i am losing weight because i don't eat while i am watching television. that is another positive aspect of this book. so if you are a little too chubby, you might want to purchase this book and learn to crochet.",crocheting,4,12,2,2015,1,i am left handed so everybody had trouble teaching me crocheting skills or any for that matter this book had much more patience with me than my former teachers i didnt even mind it calling me a dummy the instructions are clear and very easy for dummies to understand if i can learn to crochet by using this book i believe most anybody could too now that i am crocheting i am losing weight because i dont eat while i am watching television that is another positive aspect of this book so if you are a little too chubby you might want to purchase this book and learn to crochet
True,2015-02-06,A1IU5QA45P37IQ,B0007Y09VO,{'Format:': ' Paperback'},just what i needed to spell out the little things i forgot about crochet. very fun and informative too.,Helps a lot,5,6,2,2015,1,just what i needed to spell out the little things i forgot about crochet very fun and informative too
True,2015-01-30,A2BJURUTPLM7ZW,B0007Y09VO,{'Format:': ' Paperback'},good book,Five Stars,5,30,1,2015,1,good book
True,2015-01-24,A8WIDLKU5G4G6,B0007Y09VO,{'Format:': ' Paperback'},everything was as expected,Five Stars,5,24,1,2015,1,everything was as expected
True,2015-01-23,AQJRJ1WEC8FLD,B0007Y09VO,{'Format:': ' Paperback'},good reference!,Five Stars,5,23,1,2015,1,good reference
True,2015-01-19,AJPUIVKP6UUG0,B0007Y09VO,{'Format:': ' Paperback'},"bought it used and was is good condition.  i miss colored pictures all are in black and white, but book if very informative.",Bought it used and was is good condition. I miss colored pictures all are in ...,4,19,1,2015,1,bought it used and was is good condition  i miss colored pictures all are in black and white but book if very informative
True,2015-01-17,A3LCC1GEVP2AZ3,B0007Y09VO,{'Format:': ' Paperback'},wife loved it....  she has made many of the items in the book in just a couple of months.,Five Stars,5,17,1,2015,1,wife loved it  she has made many of the items in the book in just a couple of months
True,2015-01-03,A2MRQWGYFXLJ7I,B0007Y09VO,{'Format:': ' Paperback'},helpful.,Five Stars,5,3,1,2015,1,helpful
True,2014-12-27,A19SYU37LKG91P,B0007Y09VO,{'Format:': ' Paperback'},this book has helped me. i just learned to crochet by a friend and this help re-enforce what she taught me. plus it has other stitch i need to learn.,this book has helped me. I just learned to ...,4,27,12,2014,1,this book has helped me i just learned to crochet by a friend and this help reenforce what she taught me plus it has other stitch i need to learn
True,2014-12-22,A2CGL44PUUUAV3,B0007Y09VO,{'Format:': ' Paperback'},i lke very  much  the book  help me a lot. was  fast the delivered i am very  happy with  that,Was fast the delivered I am very happy with,4,22,12,2014,1,i lke very  much  the book  help me a lot was  fast the delivered i am very  happy with  that
True,2014-12-19,A3H979O257HT3Y,B0007Y09VO,{'Format:': ' Paperback'},as expected.,Five Stars,5,19,12,2014,1,as expected
True,2014-12-13,A1W8FADFSJWPJD,B0007Y09VO,{'Format:': ' Paperback'},love it.,My Crochet Library!,5,13,12,2014,1,love it
True,2014-12-09,A1DHQM7YXEKLO0,B0007Y09VO,{'Format:': ' Paperback'},"great book!  i wanted a comprehensive guide that would not only serve as a ""refresher"" for some of the more basic stuff, but also help me to learn new techniques, and this book fit the bill.",Great book! I wanted a comprehensive guide that would ...,5,9,12,2014,1,great book  i wanted a comprehensive guide that would not only serve as a refresher for some of the more basic stuff but also help me to learn new techniques and this book fit the bill
True,2014-12-09,A2G8GXI4H2L0O8,B0007Y09VO,{'Format:': ' Paperback'},"i have not crocheted in a few years and could not remember double crochet etc.  this helped a lot.  i am left hand, so i wish it showed more left handed moves.",I have not crocheted in a few years and could ...,4,9,12,2014,1,i have not crocheted in a few years and could not remember double crochet etc  this helped a lot  i am left hand so i wish it showed more left handed moves
True,2014-12-06,A1MNXW1QDG3RP,B0007Y09VO,{'Format:': ' Paperback'},good reference!,Excellent book for beginners without any experience,5,6,12,2014,1,good reference
True,2014-12-03,A1LR6WRZ75L6RF,B0007Y09VO,{'Format:': ' Kindle Edition'},love these books very easy instructions,Learn in an hour,5,3,12,2014,1,love these books very easy instructions
True,2014-11-30,A29G2HCR1HG9U0,B0007Y09VO,{'Format:': ' Paperback'},it comes in very handy when i forget how to do something. it's a great reference!,It's a great reference!,5,30,11,2014,1,it comes in very handy when i forget how to do something its a great reference
True,2014-11-28,A2JIXU1EGZL8A6,B0007Y09VO,{'Format:': ' Paperback'},i love this book.  ,Can't say enough good things,5,28,11,2014,1,i love this book  
True,2014-11-28,A28W8WN092BZJX,B0007Y09VO,{'Format:': ' Kindle Edition'},good crocheting info,Five Stars,5,28,11,2014,1,good crocheting info
True,2014-11-28,A2HP5ECC4WXBU7,B0007Y09VO,{'Format:': ' Paperback'},great for the beginner,this is the book that i taught myself to crochet from,5,28,11,2014,1,great for the beginner
True,2014-11-27,A1CNUYJCBCDBTM,B0007Y09VO,{'Format:': ' Paperback'},very helpful,Four Stars,4,27,11,2014,1,very helpful
True,2014-11-22,A2GG7UW1JM83D,B0007Y09VO,{'Format:': ' Paperback'},great ! just what i was looking for.!,Great! Just what i was looking for,5,22,11,2014,1,great  just what i was looking for
True,2014-11-21,A4NXYESF8NMAE,B0007Y09VO,{'Format:': ' Paperback'},excellent,Five Stars,5,21,11,2014,1,excellent
True,2014-11-06,A3SGFW6GU9S4HM,B0007Y09VO,{'Format:': ' Paperback'}, so i would not recommend it if you were looking for that information. ,great learning toll even God people who already crochet,4,6,11,2014,1, so i would not recommend it if you were looking for that information 
False,2014-10-28,A23R1WORSCK808,B0007Y09VO,{'Format:': ' Paperback'},arrived in great condition an in a timely manner do problems what so ever thanks so much,Five Stars,5,28,10,2014,1,arrived in great condition an in a timely manner do problems what so ever thanks so much
True,2014-10-28,A20Z3VU5KJ5FRZ,B0007Y09VO,{'Format:': ' Paperback'},a very good reference book.,Five Stars,5,28,10,2014,1,a very good reference book
True,2014-10-13,A2YS9V7QEA64BF,B0007Y09VO,{'Format:': ' Paperback'},"this book exceeded my expectations. excellent condition. i would buy ""used"" again.","Excellent condition. I would buy ""used"" again",5,13,10,2014,1,this book exceeded my expectations excellent condition i would buy used again
False,2014-10-13,A32QG3SJQZMGPQ,B0007Y09VO,,easy to read/understand,Five Stars,5,13,10,2014,1,easy to readunderstand
True,2014-10-07,A3ABISJ5QU8RJE,B0007Y09VO,{'Format:': ' Paperback'},very informational !!,Five Stars,5,7,10,2014,1,very informational 
True,2014-10-02,A2FUEBHVNT7AM4,B0007Y09VO,{'Format:': ' Kindle Edition'},so very helpful  for a non crafty pearson,Five Stars,5,2,10,2014,1,so very helpful  for a non crafty pearson
False,2014-09-28,A2JEGYA2HCQEYX,B0007Y09VO,{'Format:': ' Paperback'},very good,Five Stars,5,28,9,2014,1,very good
True,2014-09-23,A1NAAT1QRQ3HAS,B0007Y09VO,{'Format:': ' Paperback'},good book,Five Stars,5,23,9,2014,1,good book
True,2014-07-14,A3C2NE7KBGKH56,B0007Y09VO,{'Format:': ' Paperback'},i took this out of the library first and enjoyed reading it. it was very helpful.  i liked it so much i decided to buy it and i use it often to look back at things.,Great book,5,14,7,2014,1,i took this out of the library first and enjoyed reading it it was very helpful  i liked it so much i decided to buy it and i use it often to look back at things
True,2014-07-05,A3RZVBYIP6TCZ0,B0007Y09VO,{'Format:': ' Paperback'},"this is a reference source for me and since finding youtube and other crochet sites have not used it much, but it is always there if i need it....",Dummy books are great....,5,5,7,2014,1,this is a reference source for me and since finding youtube and other crochet sites have not used it much but it is always there if i need it
True,2014-06-27,A21FFUC8BEMDJ7,B0007Y09VO,{'Format:': ' Hardcover'},easy easy!!  lots of items i can't wait to start !  easy!  helps you from step on!  you'll love it!!,Crocheting,5,27,6,2014,1,easy easy  lots of items i cant wait to start   easy  helps you from step on  youll love it
False,2014-06-26,A25T6KF30XKG6T,B0007Y09VO,{'Format:': ' Kindle Edition'},i learned a lot more from this book. enjoyed the instructions as they were easy to understand. would recommend it to anyone.,Very Good Instructions,4,26,6,2014,1,i learned a lot more from this book enjoyed the instructions as they were easy to understand would recommend it to anyone
True,2014-06-03,A2KOIW6WWWWR9V,B0007Y09VO,{'Format:': ' Paperback'},"this has clear, concise instructions and wonderful tips. ",book,5,3,6,2014,1,this has clear concise instructions and wonderful tips 
True,2014-04-23,A3UC0J2VR1EML0,B0007Y09VO,{'Format:': ' Paperback'},i really enjoyed this book.,Love this book,5,23,4,2014,1,i really enjoyed this book
True,2014-04-14,A2T1GB9GPBXGGC,B0007Y09VO,{'Format:': ' Paperback'},it has been a while since i have done any crocheting.  it looks perfect for my refresher course.  thank you!,crochet,5,14,4,2014,1,it has been a while since i have done any crocheting  it looks perfect for my refresher course  thank you
True,2014-04-14,A2FRRBDUBW55SW,B0007Y09VO,{'Format:': ' Paperback'},a lot of detail in a small book. helped to learn new techniques in a short time. recommend it highly.,Really helped!,5,14,4,2014,1,a lot of detail in a small book helped to learn new techniques in a short time recommend it highly
True,2014-04-06,A1NOIGT81QJZLE,B0007Y09VO,{'Format:': ' Paperback'},"great instructions for someone learning how to crocheting.  being it was a gift....my feed back was ""just what i needed and wanted""",Great instructions,5,6,4,2014,1,great instructions for someone learning how to crocheting  being it was a giftmy feed back was just what i needed and wanted
True,2014-04-05,AJO2TQO2LKZ0P,B0007Y09VO,{'Format:': ' Paperback'},i choose this book because knitting for dummies was very helpful. i was not disappointed. i am crocheting a blanket for my son as we speak.,Very Helpful,5,5,4,2014,1,i choose this book because knitting for dummies was very helpful i was not disappointed i am crocheting a blanket for my son as we speak
True,2014-03-24,A2S85HJMJK742B,B0007Y09VO,{'Format:': ' Paperback'},"this book really breaks it down for me. i really feel like i'm gaining some headway with crochet. i thought i'd have to take a class, but not so! this book will show you everything you need to know.",Really explanatory,5,24,3,2014,1,this book really breaks it down for me i really feel like im gaining some headway with crochet i thought id have to take a class but not so this book will show you everything you need to know
True,2014-03-04,A2D2YQPDZ2I55G,B0007Y09VO,{'Format:': ' Paperback'},"directions are easy to use, and follow, good book for someone new to crocheting. would recomend to have on hand for new patterns too.",Love it,5,4,3,2014,1,directions are easy to use and follow good book for someone new to crocheting would recomend to have on hand for new patterns too
True,2014-02-26,A2UACV2804Q839,B0007Y09VO,{'Format:': ' Paperback'},"really makes learning crochet very easy. good diagrams and explains patterns in easy to understand instructions.
crochet patterns is it's own language and this book really breaks it down so anyone can learn.",Very easy to understand,5,26,2,2014,1,"really makes learning crochet very easy good diagrams and explains patterns in easy to understand instructions
crochet patterns is its own language and this book really breaks it down so anyone can learn"
True,2014-02-18,A35FY85RGJ8IQE,B0007Y09VO,{'Format:': ' Paperback'},this book was very informative and i liked how detailed the illustrations are. it was nice learning all kinds of stitches! very helpful!,Perfect for beginners,5,18,2,2014,1,this book was very informative and i liked how detailed the illustrations are it was nice learning all kinds of stitches very helpful
True,2014-02-17,AYE07T03E07JP,B0007Y09VO,{'Format:': ' Paperback'},"i got this book missed up with crochet patterns for dummies however i gave the pattern book away because
with crocheting for dummies you don't need both. diagrams are worth a 1,000 words. very good book.",Great Great Great,5,17,2,2014,1,"i got this book missed up with crochet patterns for dummies however i gave the pattern book away because
with crocheting for dummies you dont need both diagrams are worth a 1000 words very good book"
True,2014-02-17,A2BX2YVZ6OIR21,B0007Y09VO,{'Format:': ' Paperback'},i have only used it a couple of times but both times i found what i needed and the instructions were very clear for the stitches i didn't know how to do.,good,5,17,2,2014,1,i have only used it a couple of times but both times i found what i needed and the instructions were very clear for the stitches i didnt know how to do
True,2014-02-08,A2QHC7GTEB5VO8,B0007Y09VO,{'Format:': ' Kindle Edition'},easy to read and understand.  great way to teach yourself what you need to know to begin crocheting. the pictures included also help guide you along with the stitches.,Crocheting for Dummies,5,8,2,2014,1,easy to read and understand  great way to teach yourself what you need to know to begin crocheting the pictures included also help guide you along with the stitches
True,2014-02-05,A2L1KD4GMI4RB9,B0007Y09VO,{'Format:': ' Kindle Edition'},"i really enjoy the books for dummies. crochet for dummies is no exception! it takes about 1 minute and 'voila! a book for everything! instructional, romance novels, even college textbooks can be received in seconds via amazon's kindle! keep up the good work amazon!",Kindle books are Great!,5,5,2,2014,1,i really enjoy the books for dummies crochet for dummies is no exception it takes about 1 minute and voila a book for everything instructional romance novels even college textbooks can be received in seconds via amazons kindle keep up the good work amazon
True,2014-02-01,A1FTLDQNA5T9XQ,B0007Y09VO,{'Format:': ' Paperback'},i have crocheted for years but when i was asked by someone for detailed instructions i turned to this book as it will be a very big help.  gave it as a gift and she was thrilled.,crochet,5,1,2,2014,1,i have crocheted for years but when i was asked by someone for detailed instructions i turned to this book as it will be a very big help  gave it as a gift and she was thrilled
True,2014-01-29,A3GSXA18PSFW3V,B0007Y09VO,{'Format:': ' Paperback'},excellent book.  all directions easy to read and the book has a very comprehensive content of information for anyone in any stage of crocheting.  i recommend this book highly.,Crocheting for dummies,5,29,1,2014,1,excellent book  all directions easy to read and the book has a very comprehensive content of information for anyone in any stage of crocheting  i recommend this book highly
True,2014-01-17,A2YVUL85L03Q2G,B0007Y09VO,{'Format:': ' Paperback'},"i already did a little crocheting, but this book walks you through the very beginning! i found out i was actually making some really basic mistakes. soooooo helpful!",Love it!,5,17,1,2014,1,i already did a little crocheting but this book walks you through the very beginning i found out i was actually making some really basic mistakes soooooo helpful
True,2014-01-14,APE436J7VJIWV,B0007Y09VO,{'Format:': ' Kindle Edition'},"very clearly explained i must be a real dummy because i understood  exactly what to do

thank you  susan,karen and julie",this is easy to understand,4,14,1,2014,1,"very clearly explained i must be a real dummy because i understood  exactly what to do

thank you  susankaren and julie"
True,2014-01-06,A3E80PH1O0VURX,B0007Y09VO,{'Format:': ' Paperback'},"if you know nothing about crochet, this book is for you. it doesn't assume you have any knowledge to start with so it gets very, very basic, which is what you need if you are taking up something new. also a good review for those who do knit but haven't done so for ages.",For the true tyro.,5,6,1,2014,1,if you know nothing about crochet this book is for you it doesnt assume you have any knowledge to start with so it gets very very basic which is what you need if you are taking up something new also a good review for those who do knit but havent done so for ages
True,2014-01-04,A33S942J3CLUC,B0007Y09VO,{'Format:': ' Paperback'},"i am just learning crochet and it has been great to have in my crochet bag as a reference tool to look up stitches, finishes, etc.  i ordered it as a used book and it was in good shape for the price.  highly recommend the book.",Perfect for a newbie,5,4,1,2014,1,i am just learning crochet and it has been great to have in my crochet bag as a reference tool to look up stitches finishes etc  i ordered it as a used book and it was in good shape for the price  highly recommend the book
True,2013-12-25,A397EE9BZN8UXO,B0007Y09VO,{'Format:': ' Kindle Edition'},"i was disappointed,buy it is my fault,i didn't realise that the pictures would be so small,even when i in large the stitches,i can't see them very good. it was my mistake not to get a paper back book. i will still read and use what i can but i will be more careful next time.",Don't buy if yo have a hard time seeing things.,5,25,12,2013,1,i was disappointedbuy it is my faulti didnt realise that the pictures would be so smalleven when i in large the stitchesi cant see them very good it was my mistake not to get a paper back book i will still read and use what i can but i will be more careful next time
True,2013-12-25,A320MPHOO2MEWR,B0007Y09VO,{'Format:': ' Paperback'},this book is helping me understand crocheting. love it! so glad i bought this book. recommended to those that are dummies,Luv this book,5,25,12,2013,1,this book is helping me understand crocheting love it so glad i bought this book recommended to those that are dummies
True,2013-12-25,A2OASC2GUK8OPL,B0007Y09VO,{'Format:': ' Paperback'},"this book is a good book, but i am dyslexic and generally can't comprehend learning from a book to weel. i did share it with my sister.",I am a dummy!,4,25,12,2013,1,this book is a good book but i am dyslexic and generally cant comprehend learning from a book to weel i did share it with my sister
True,2013-12-22,AXPMMZCZFTLHL,B0007Y09VO,{'Format:': ' Paperback'},this product helped me to learn how to crotchety. it is easy to read and understand. this is a great book.,good,4,22,12,2013,1,this product helped me to learn how to crotchety it is easy to read and understand this is a great book
True,2013-12-20,A18CKOPZHV6G04,B0007Y09VO,{'Format:': ' Kindle Edition'},"i have been a knitter for the past 10 years; however, i just learned how to crochet a few months ago by using this book. i found the directions simple to follow, but the layout of the book could use a bit of improving. part of this may be due to me using it on a kindle, but it's not laid out in such a way that i can find things as easily as i'd like to, even with the search functions available on my device. however, the information in the book is solid, and i've now made three scarves with three different stitches, just being self-taught through this book.","Another decent title in the ""Dummies"" series",4,20,12,2013,1,i have been a knitter for the past 10 years however i just learned how to crochet a few months ago by using this book i found the directions simple to follow but the layout of the book could use a bit of improving part of this may be due to me using it on a kindle but its not laid out in such a way that i can find things as easily as id like to even with the search functions available on my device however the information in the book is solid and ive now made three scarves with three different stitches just being selftaught through this book
True,2013-12-16,A39O1H3RZ4WW8K,B0007Y09VO,{'Format:': ' Paperback'},i am pleased with the book. there are places i would get confused but overall it helped. good reference guide as well.,ok book,4,16,12,2013,1,i am pleased with the book there are places i would get confused but overall it helped good reference guide as well
True,2013-12-11,A3N9U9Y01RBKMH,B0007Y09VO,{'Format:': ' Kindle Edition'},your book kept referring to a color photo section but it was not in the book i looked everywhere but could not find a color photo of the projects,no color photos in book,3,11,12,2013,1,your book kept referring to a color photo section but it was not in the book i looked everywhere but could not find a color photo of the projects
True,2013-12-08,AYXMFBJA4LAIQ,B0007Y09VO,{'Format:': ' Kindle Edition'},"great book and it really goes into detail when describing so many different things, just wish they had more pictures.",Great book to learn with!,4,8,12,2013,1,great book and it really goes into detail when describing so many different things just wish they had more pictures
True,2013-12-02,A3JK63JM803CI0,B0007Y09VO,{'Format:': ' Kindle Edition'},love the book and would recommend it to anyone wanting to learn to crochet. easy to read and great pictures!,Love this book.....The Dummies Books are great,5,2,12,2013,1,love the book and would recommend it to anyone wanting to learn to crochet easy to read and great pictures
True,2013-11-22,A2TSZT54CZAKCO,B0007Y09VO,{'Format:': ' Paperback'},"great book !  perfect for someone just learning to crochet.  it explains how to make a stitch in a very simple, doable way.  i'll be a pro in no time.",Great basic book on crocheting.,5,22,11,2013,1,great book   perfect for someone just learning to crochet  it explains how to make a stitch in a very simple doable way  ill be a pro in no time
True,2013-10-27,AYUW3LSOCH0AS,B0007Y09VO,{'Format:': ' Paperback'},this book looks like it will really be able to help me learn more than the 2 stitches i know.  it is very simply written and i'm really looking forward to making something other than granny squares.,Soooooo Simple,4,27,10,2013,1,this book looks like it will really be able to help me learn more than the 2 stitches i know  it is very simply written and im really looking forward to making something other than granny squares
True,2013-10-02,A16WPYX8KKS4AA,B0007Y09VO,{'Format:': ' Paperback'},my wife was trying to  get a better handle on a particular crochet technique.  this book gave the best illustrations and descriptions of the several books she tried.  it got 5 stars because it was better than 5 other books.,Crochet Manual,5,2,10,2013,1,my wife was trying to  get a better handle on a particular crochet technique  this book gave the best illustrations and descriptions of the several books she tried  it got 5 stars because it was better than 5 other books
True,2013-09-29,A2DCV3EI04YNQY,B0007Y09VO,{'Format:': ' Paperback'},i am able to do many needle crafts but crochet is the one that i never learned from my grandmother.  this book will allow me to learn this craft with a minimum of frustration.  i am delighted with the ease of learning with this great tool.,Finally...,5,29,9,2013,1,i am able to do many needle crafts but crochet is the one that i never learned from my grandmother  this book will allow me to learn this craft with a minimum of frustration  i am delighted with the ease of learning with this great tool
True,2013-09-27,A25NGKNSDQY9Q5,B0007Y09VO,{'Format:': ' Kindle Edition'},"i didn't hate this book, but i have two caveats about it.  first, i don't recommend the kindle version, and second, i don't believe it's a good book for complete beginners (at least the kindle version isn't).

i knew how to crochet many years ago, had been away from it, and decided to take it up again.  so i already had the very basics down and just wanted a refresher on some things that i had forgotten (or never really learned correctly the first time).  i think this book would have provided that information very well.

however, there were several major problems.

first, the instructional diagrams were so tiny that i could barely see them.  i would guess this isn't the case in the paperback version.  this is why i don't recommend it for beginners - because you really can't see the diagrams well enough for them to help, and i think those diagrams are necessary for an absolute beginner.

second, there are a number of projects in the book, but there were no pictures of the finished projects.  i have no way to decide if i want to make it or not if i can't see the finished item. apparently in the paperback version there is a ""color section"" with photos of the projects, but this was nowhere to be found in my kindle version - which is ridiculous considering how extremely well the kindle fire would be at displaying those pictures.

i chose to return this book.  i rarely, rarely return kindle books, and i debated about it for several days.  i ultimately made that decision for one main reason.  i think it's shameful when publishers cut corners with kindle editions of books, especially when the kindle edition costs *almost as much* as the paperback edition.  it's like we're being punished for choosing to read books on a kindle:  ""you're going to pay almost as much but you don't get the same content as everyone else.""  and, again, especially when there's no reason for it - the kindle fire is extremely well suited to pictures and photographs.

i'd still like a good crochet reference, and i may consider picking up this book in it's paperback form, because i still think it has good information in it.  i just want to go somewhere where i can look at it in person before i decide to do that.

but i can't recommend the kindle version, based on my experience.

edited dec. 2013 - they must have drastically dropped the price on this book, because i just noticed it's now $5.99 but i know i paid way more than that for it - i believe $10-something.  just wanted to clarify, since my review said it cost ""almost as much as the paperback edition"" - it did, when i bought it.  (still don't recommend the kindle version though)",Don't Recommend Kindle Version,3,27,9,2013,1,"i didnt hate this book but i have two caveats about it  first i dont recommend the kindle version and second i dont believe its a good book for complete beginners at least the kindle version isnt

i knew how to crochet many years ago had been away from it and decided to take it up again  so i already had the very basics down and just wanted a refresher on some things that i had forgotten or never really learned correctly the first time  i think this book would have provided that information very well

however there were several major problems

first the instructional diagrams were so tiny that i could barely see them  i would guess this isnt the case in the paperback version  this is why i dont recommend it for beginners  because you really cant see the diagrams well enough for them to help and i think those diagrams are necessary for an absolute beginner

second there are a number of projects in the book but there were no pictures of the finished projects  i have no way to decide if i want to make it or not if i cant see the finished item apparently in the paperback version there is a color section with photos of the projects but this was nowhere to be found in my kindle version  which is ridiculous considering how extremely well the kindle fire would be at displaying those pictures

i chose to return this book  i rarely rarely return kindle books and i debated about it for several days  i ultimately made that decision for one main reason  i think its shameful when publishers cut corners with kindle editions of books especially when the kindle edition costs almost as much as the paperback edition  its like were being punished for choosing to read books on a kindle  youre going to pay almost as much but you dont get the same content as everyone else  and again especially when theres no reason for it  the kindle fire is extremely well suited to pictures and photographs

id still like a good crochet reference and i may consider picking up this book in its paperback form because i still think it has good information in it  i just want to go somewhere where i can look at it in person before i decide to do that

but i cant recommend the kindle version based on my experience

edited dec 2013  they must have drastically dropped the price on this book because i just noticed its now 599 but i know i paid way more than that for it  i believe 10something  just wanted to clarify since my review said it cost almost as much as the paperback edition  it did when i bought it  still dont recommend the kindle version though"
True,2013-09-07,A2MQ18QQ4M0MPB,B0007Y09VO,{'Format:': ' Paperback'},i knew how to do simple paterns...but this book has taught several new things that look great.  would recommend this to really anyone who crochets.,Great book,5,7,9,2013,1,i knew how to do simple paternsbut this book has taught several new things that look great  would recommend this to really anyone who crochets
True,2013-09-02,A206KOQCGK3D8N,B0007Y09VO,{'Format:': ' Paperback'},it is well written and the instructions are easy to  read and understand.  i believe i will really use this book and enjoy it. as a reference.,Crocheting for Dummies,4,2,9,2013,1,it is well written and the instructions are easy to  read and understand  i believe i will really use this book and enjoy it as a reference
True,2013-08-23,A1R3L7KW3UKG8R,B0007Y09VO,{'Format:': ' Kindle Edition'},"i crocheted many years ago, and wanted a book to refresh my memory, the pics are great and book is very helpful.",Great for beginners or a refreshing course,5,23,8,2013,1,i crocheted many years ago and wanted a book to refresh my memory the pics are great and book is very helpful
